"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q1","number subjects",NA,"count","integer","33449","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q2","number subjects",NA,"count","integer","79893","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q2","number subjects",NA,"count","integer","75126","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q2","number subjects",NA,"count","integer","40418","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q2","number subjects",NA,"count","integer","35618","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q3","number subjects",NA,"count","integer","158756","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q3","number subjects",NA,"count","integer","143899","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q3","number subjects",NA,"count","integer","83203","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q3","number subjects",NA,"count","integer","67887","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q4","number subjects",NA,"count","integer","141890","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q4","number subjects",NA,"count","integer","134265","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q4","number subjects",NA,"count","integer","73001","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q4","number subjects",NA,"count","integer","61065","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q5","number subjects",NA,"count","integer","72048","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q5","number subjects",NA,"count","integer","70128","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q5","number subjects",NA,"count","integer","36231","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q5","number subjects",NA,"count","integer","27988","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q1","vaccinated",NA,"count","integer","21730","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q1","vaccinated",NA,"count","integer","43485","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q1","vaccinated",NA,"count","integer","21530","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q1","vaccinated",NA,"count","integer","39839","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q2","vaccinated",NA,"count","integer","17741","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q2","vaccinated",NA,"count","integer","50626","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q2","vaccinated",NA,"count","integer","45626","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q2","vaccinated",NA,"count","integer","23061","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q3","vaccinated",NA,"count","integer","96748","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q3","vaccinated",NA,"count","integer","48046","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q3","vaccinated",NA,"count","integer","35301","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q3","vaccinated",NA,"count","integer","83193","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q4","vaccinated",NA,"count","integer","81759","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q4","vaccinated",NA,"count","integer","34715","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q4","vaccinated",NA,"count","integer","90827","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q4","vaccinated",NA,"count","integer","42846","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q5","vaccinated",NA,"count","integer","19993","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q5","vaccinated",NA,"count","integer","44605","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q5","vaccinated",NA,"count","integer","37774","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q5","vaccinated",NA,"count","integer","13945","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q1","vaccinated",NA,"percentage","percentage","65.223916436547","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q1","vaccinated",NA,"percentage","percentage","70.9634779202977","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q1","vaccinated",NA,"percentage","percentage","64.3666477323687","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q1","vaccinated",NA,"percentage","percentage","63.1032898800944","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q2","vaccinated",NA,"percentage","percentage","49.8090852939525","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q2","vaccinated",NA,"percentage","percentage","63.3672537018262","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q2","vaccinated",NA,"percentage","percentage","60.7310190608029","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q2","vaccinated",NA,"percentage","percentage","57.0562620614578","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q3","vaccinated",NA,"percentage","percentage","60.9321073183021","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q3","vaccinated",NA,"percentage","percentage","57.7455139838708","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q3","vaccinated",NA,"percentage","percentage","51.9996464713421","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q3","vaccinated",NA,"percentage","percentage","57.8078422380188","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q4","vaccinated",NA,"percentage","percentage","60.8933013570077","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q4","vaccinated",NA,"percentage","percentage","56.849258986326","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q4","vaccinated",NA,"percentage","percentage","64.0118118837699","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q4","vaccinated",NA,"percentage","percentage","58.6923466801825","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","imd","Q5","vaccinated",NA,"percentage","percentage","55.1820264414452","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","imd","Q5","vaccinated",NA,"percentage","percentage","61.9083969465649","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","imd","Q5","vaccinated",NA,"percentage","percentage","53.8643623089208","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","imd","Q5","vaccinated",NA,"percentage","percentage","49.8249249678434","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","sex","Female","number records",NA,"count","integer","260699","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","sex","Female","number records",NA,"count","integer","148609","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","sex","Female","number records",NA,"count","integer","125818","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","sex","Female","number records",NA,"count","integer","277868","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","sex","Male","number records",NA,"count","integer","224014","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","sex","Male","number records",NA,"count","integer","117560","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","sex","Male","number records",NA,"count","integer","237879","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","sex","Male","number records",NA,"count","integer","100189","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","sex","Female","number subjects",NA,"count","integer","277852","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","sex","Female","number subjects",NA,"count","integer","260686","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","sex","Female","number subjects",NA,"count","integer","148609","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","sex","Female","number subjects",NA,"count","integer","125818","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","sex","Male","number subjects",NA,"count","integer","237868","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","sex","Male","number subjects",NA,"count","integer","224008","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","sex","Male","number subjects",NA,"count","integer","117560","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","sex","Male","number subjects",NA,"count","integer","100189","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","sex","Female","vaccinated",NA,"count","integer","152873","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","sex","Female","vaccinated",NA,"count","integer","83526","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","sex","Female","vaccinated",NA,"count","integer","66040","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","sex","Female","vaccinated",NA,"count","integer","170953","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","sex","Male","vaccinated",NA,"count","integer","138964","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","sex","Male","vaccinated",NA,"count","integer","72150","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","sex","Male","vaccinated",NA,"count","integer","151692","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","sex","Male","vaccinated",NA,"count","integer","57192","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","sex","Female","vaccinated",NA,"percentage","percentage","58.6396572292184","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","sex","Female","vaccinated",NA,"percentage","percentage","56.2052096440996","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","sex","Female","vaccinated",NA,"percentage","percentage","52.4885151568138","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","sex","Female","vaccinated",NA,"percentage","percentage","61.5230972979976","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","sex","Male","vaccinated",NA,"percentage","percentage","62.0336228985688","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","sex","Male","vaccinated",NA,"percentage","percentage","61.3729159578088","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","sex","Male","vaccinated",NA,"percentage","percentage","63.7685546012889","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","sex","Male","vaccinated",NA,"percentage","percentage","57.084111030153","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","asian","number records",NA,"count","integer","981","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","asian","number records",NA,"count","integer","2160","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","asian","number records",NA,"count","integer","761","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","asian","number records",NA,"count","integer","2435","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","black","number records",NA,"count","integer","153","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","black","number records",NA,"count","integer","382","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","black","number records",NA,"count","integer","144","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","black","number records",NA,"count","integer","401","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","missing","number records",NA,"count","integer","147459","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","missing","number records",NA,"count","integer","125452","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","missing","number records",NA,"count","integer","281552","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","missing","number records",NA,"count","integer","264105","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","white","number records",NA,"count","integer","231359","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","white","number records",NA,"count","integer","99650","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","white","number records",NA,"count","integer","117576","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","white","number records",NA,"count","integer","218066","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","asian","number subjects",NA,"count","integer","2435","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","asian","number subjects",NA,"count","integer","2160","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","asian","number subjects",NA,"count","integer","981","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","asian","number subjects",NA,"count","integer","761","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","black","number subjects",NA,"count","integer","401","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","black","number subjects",NA,"count","integer","382","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","black","number subjects",NA,"count","integer","153","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","black","number subjects",NA,"count","integer","144","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","missing","number subjects",NA,"count","integer","281547","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","missing","number subjects",NA,"count","integer","264092","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","missing","number subjects",NA,"count","integer","147459","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","missing","number subjects",NA,"count","integer","125452","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","white","number subjects",NA,"count","integer","231337","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","white","number subjects",NA,"count","integer","218060","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","white","number subjects",NA,"count","integer","117576","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","white","number subjects",NA,"count","integer","99650","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","asian","vaccinated",NA,"count","integer","361","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","asian","vaccinated",NA,"count","integer","854","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","asian","vaccinated",NA,"count","integer","263","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","asian","vaccinated",NA,"count","integer","1057","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","black","vaccinated",NA,"count","integer","57","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","black","vaccinated",NA,"count","integer","126","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","black","vaccinated",NA,"count","integer","41","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","black","vaccinated",NA,"count","integer","180","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","missing","vaccinated",NA,"count","integer","86694","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","missing","vaccinated",NA,"count","integer","68746","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","missing","vaccinated",NA,"count","integer","174361","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","missing","vaccinated",NA,"count","integer","162964","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","white","vaccinated",NA,"count","integer","147047","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","white","vaccinated",NA,"count","integer","54182","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","white","vaccinated",NA,"count","integer","68564","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","white","vaccinated",NA,"count","integer","127893","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","asian","vaccinated",NA,"percentage","percentage","36.7991845056065","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","asian","vaccinated",NA,"percentage","percentage","39.537037037037","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","asian","vaccinated",NA,"percentage","percentage","34.5597897503285","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","asian","vaccinated",NA,"percentage","percentage","43.4086242299795","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","black","vaccinated",NA,"percentage","percentage","37.2549019607843","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","black","vaccinated",NA,"percentage","percentage","32.9842931937173","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","black","vaccinated",NA,"percentage","percentage","28.4722222222222","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","black","vaccinated",NA,"percentage","percentage","44.8877805486284","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","missing","vaccinated",NA,"percentage","percentage","58.7919353854292","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","missing","vaccinated",NA,"percentage","percentage","54.7986480885119","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","missing","vaccinated",NA,"percentage","percentage","61.9285247485367","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","missing","vaccinated",NA,"percentage","percentage","61.7042464171447","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","ethnicity","white","vaccinated",NA,"percentage","percentage","63.5579337739185","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","ethnicity","white","vaccinated",NA,"percentage","percentage","54.3723030607125","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","ethnicity","white","vaccinated",NA,"percentage","percentage","58.3146220317072","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","ethnicity","white","vaccinated",NA,"percentage","percentage","58.648757715554","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","10","number records",NA,"count","integer","203","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","10","number records",NA,"count","integer","2781","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","11","number records",NA,"count","integer","12","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","11","number records",NA,"count","integer","-","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","2","number records",NA,"count","integer","10923","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","2","number records",NA,"count","integer","4487","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","2","number records",NA,"count","integer","11771","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","2","number records",NA,"count","integer","3653","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","3","number records",NA,"count","integer","11547","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","3","number records",NA,"count","integer","38552","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","3","number records",NA,"count","integer","43862","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","3","number records",NA,"count","integer","14113","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","4","number records",NA,"count","integer","56083","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","4","number records",NA,"count","integer","17659","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","4","number records",NA,"count","integer","199388","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","4","number records",NA,"count","integer","12978","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","5","number records",NA,"count","integer","47765","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","5","number records",NA,"count","integer","16695","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","5","number records",NA,"count","integer","99735","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","5","number records",NA,"count","integer","177103","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","6","number records",NA,"count","integer","135738","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","6","number records",NA,"count","integer","31757","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","6","number records",NA,"count","integer","41124","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","6","number records",NA,"count","integer","48550","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","7","number records",NA,"count","integer","23985","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","7","number records",NA,"count","integer","49531","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","7","number records",NA,"count","integer","28421","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","7","number records",NA,"count","integer","122318","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","8","number records",NA,"count","integer","100884","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","8","number records",NA,"count","integer","1257","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","8","number records",NA,"count","integer","10917","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","8","number records",NA,"count","integer","36627","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","9","number records",NA,"count","integer","360","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","9","number records",NA,"count","integer","81536","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","9","number records",NA,"count","integer","10307","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","9","number records",NA,"count","integer","11","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","10","number subjects",NA,"count","integer","203","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","10","number subjects",NA,"count","integer","2781","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","11","number subjects",NA,"count","integer","-","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","11","number subjects",NA,"count","integer","12","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","2","number subjects",NA,"count","integer","11771","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","2","number subjects",NA,"count","integer","10923","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","2","number subjects",NA,"count","integer","4487","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","2","number subjects",NA,"count","integer","3653","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","3","number subjects",NA,"count","integer","43862","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","3","number subjects",NA,"count","integer","38552","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","3","number subjects",NA,"count","integer","14113","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","3","number subjects",NA,"count","integer","11547","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","4","number subjects",NA,"count","integer","199388","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","4","number subjects",NA,"count","integer","56083","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","4","number subjects",NA,"count","integer","17659","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","4","number subjects",NA,"count","integer","12978","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","5","number subjects",NA,"count","integer","99735","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","5","number subjects",NA,"count","integer","177103","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","5","number subjects",NA,"count","integer","47765","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","5","number subjects",NA,"count","integer","16695","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","6","number subjects",NA,"count","integer","135738","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","6","number subjects",NA,"count","integer","41124","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","6","number subjects",NA,"count","integer","48550","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","6","number subjects",NA,"count","integer","31757","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","7","number subjects",NA,"count","integer","23985","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","7","number subjects",NA,"count","integer","49531","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","7","number subjects",NA,"count","integer","122318","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","7","number subjects",NA,"count","integer","28421","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","8","number subjects",NA,"count","integer","1257","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","8","number subjects",NA,"count","integer","100884","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","8","number subjects",NA,"count","integer","10917","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","8","number subjects",NA,"count","integer","36627","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","9","number subjects",NA,"count","integer","11","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","9","number subjects",NA,"count","integer","10307","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","9","number subjects",NA,"count","integer","360","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","9","number subjects",NA,"count","integer","81536","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","10","vaccinated",NA,"count","integer","10","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","10","vaccinated",NA,"count","integer","2145","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","11","vaccinated",NA,"count","integer","8","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","11","vaccinated",NA,"count","integer","0","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","2","vaccinated",NA,"count","integer","425","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","2","vaccinated",NA,"count","integer","137","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","2","vaccinated",NA,"count","integer","713","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","2","vaccinated",NA,"count","integer","73","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","3","vaccinated",NA,"count","integer","197","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","3","vaccinated",NA,"count","integer","1844","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","3","vaccinated",NA,"count","integer","5740","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","3","vaccinated",NA,"count","integer","523","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","4","vaccinated",NA,"count","integer","12582","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","4","vaccinated",NA,"count","integer","1911","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","4","vaccinated",NA,"count","integer","149593","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","4","vaccinated",NA,"count","integer","492","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2024","prior_dose","5","vaccinated",NA,"count","integer","18675","overall","overall"
"15","cdm_gold_202512","cohort_name","s_2025","prior_dose","5","vaccinated",NA,"count","integer","1533","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2023","prior_dose","5","vaccinated",NA,"count","integer","43802","overall","overall"
"15","cdm_gold_202512","cohort_name","a_2024","prior_dose","5","vaccinated",NA,"count","integer","128329","overall","overall"
